id,ts,amount,currency,channel,upi_id_masked,merchant_id,merchant_hash,description,category_l1,category_l2,city_state,is_ambiguous,evidence_tokens,reason_hints,source_template
1121,2025-11-10T20:25:37,1163.91,INR,CARD,48xxxxx373@okhdfc,81cde75c-ffd5-4e2f-8a15-ea753442e9fa,6800c135fe51,ICICI: Rs 116391 spent via UPI to TANGEDCO 48xxxxx373@okhdfc RRN 589290039382686,Utilities,Electricity,"Mumbai, MH",false,"[""tangedco""]","[""template: bank_icici""]",bank_icici
1398,2025-11-01T15:07:29,3070.99,INR,PhonePe,04xxxxx974@paytm,,2dbee8bb1080,UPI  9962024366813  Rs  3070.99.,Shopping,Online,"Chennai, TN",true,[],"[""template: ambig_3"", ""no merchant name""]",ambig_3
1004,2025-11-10T14:55:12,603.57,INR,Paytm,49xxxxx796@jio,59b0bfc8-c03f-4aa2-ba19-efa1ee364d5a,c286a468dc6f,DEBITED RS 603.57 FROM A/C XX9290 TO JIOFIBER. UPI:REF#36744612460473.,Utilities,Internet,"Kolkata, WB",false,"[""fiber"", ""jiofiber""]","[""template: paytm_sms""]",paytm_sms
1086,2025-11-06T19:11:23,145.12,INR,IMPS,user68xxx@okhdfc,d01826f7-3850-4a1e-ae1a-db96dde98c41,00a6de869933,Paid  Rs  14512  to  Airtel  via  UPI  user68xxx@okhdfc  UTR  REF#890241936294,Utilities,Mobile,"Hyderabad, TS",false,"[""airtel""]","[""template: upi_generic_2""]",upi_generic_2
1192,2025-11-04T23:19:19,7200.0,INR,Paytm,46xxxxx573@icici,b9f9a454-269f-4d8f-b2a8-5f60970c435c,f6e6b0b8236b,Paid Rs 7200.0 to SBI Cards via UPI 46xxxxx573@icici. UTR REF#615133610077.,Financial,EMI,"Mumbai, MH",false,"[""sbi""]","[""template: upi_generic_2""]",upi_generic_2
1210,2025-11-10T10:02:56,1077.16,INR,UPI,user03xxx@okhdfc,d3f6a4dd-8457-4ef5-8680-70c2a166e880,59b771c43f24,UPI txn to user03xxx@okhdfc of Rs 1077.16 on 18-Nov. Ref 680566915183.,Financial,Insurance,"Mumbai, MH",false,[],"[""template: upi_generic_1""]",upi_generic_1
1336,2025-11-07T09:00:08,30.0,INR,PhonePe,user89xxx@okhdfc,4637a952-3940-4021-8dcf-b5f3fc71cfec,9bb6371e6ff8,ICICI: RS 30.0 SPENT VIA UPI TO OFFICE MESS USER89XXX@OKHDFC. RRN 248767634844127.,Food,Canteen,"Bengaluru, KA",false,"[""office""]","[""template: bank_icici""]",bank_icici
1175,2025-11-03T13:21:47,2700.0,INR,GPay,66xxxxx361@ybl,4c5e6a31-9b5a-40d1-94d9-279ac0cbfa06,f6e6b0b8236b,PAID  RS  2700.0  TO  SBI  CARDS  VIA  UPI  66XXXXX361@YBL.  UTR  REF#61287486537608.,Financial,EMI,"Hyderabad, TS",false,[],"[""template: upi_generic_2""]",upi_generic_2
1152,2025-11-10T10:00:28,550.4,INR,CARD,23xxxxx049@axl,,7c1822f6ce52,PAID  TO  23XXXXX049@AXL  RS  5504  REF  426397778788857,Utilities,DTH,"Chennai, TN",true,[],"[""template: ambig_2"", ""no merchant name""]",ambig_2
1397,2025-11-09T12:48:17,4822.02,INR,Paytm,82xxxxx949@paytm,b89fd4be-5210-4b6d-9651-d72c34cc08d4,8af627a841ee,PhonePe:  Rs  4822.02  paid  to  Myntra.  UPI  Ref  973215275402133.,Shopping,Online,"Pune, MH",false,"[""myntra""]","[""template: phonepe_sms""]",phonepe_sms
1101,2025-11-06T14:20:50,2327.98,INR,UPI,79xxxxx199@okaxis,7d6b1724-d26b-49c3-b425-42b62c3b0a4c,4068d7747861,Money sent to BESCOM (79xxxxx199@okaxis) on GPay. Rs 2327.98. Ref REF#73552576266568.,Utilities,Electricity,"Kolkata, WB",false,"[""bescom""]","[""template: gpay_sms""]",gpay_sms
1151,2025-11-07T14:26:58,573.81,INR,CARD,user01xxx@paytm,e2e4a239-5c39-41dd-89ae-00bad4e64bde,a289ff9a7f54,HDFC  Acct  XX7289  debited  Rs  573.81  via  UPI  to  Dish  TV.  RefNo  6079781832588.,Utilities,DTH,"Pune, MH",false,[],"[""template: bank_hdfc""]",bank_hdfc
1319,2025-11-03T11:25:45,1094.17,INR,Paytm,user54xxx@icici,e759fdf9-cf98-42f5-93b8-d7c056de2669,ef4562486346,ICICI:  Rs  1094.17  spent  via  UPI  to  Dominos  user54xxx@icici.  RRN  REF#28120578664978.,Food,Restaurant,"Mumbai, MH",false,"[""dominos""]","[""template: bank_icici""]",bank_icici
1378,2025-11-03T14:38:21,261.67,INR,Paytm,58xxxxx000@okhdfc,,3cf6bdc1f1c8,UPI  TXN  TO  58XXXXX000@OKHDFC  RS  261.67  RRN  00156155906596.  NOTE:  TRIP,Transport,RideHailing,"Chennai, TN",true,"[""trip""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1144,2025-11-08T21:17:51,477.2,INR,UPI,33xxxxx328@okhdfc,,c03e33e73110,paid  to  33xxxxx328@okhdfc  rs  4772  ref  2039670424586  note:  subscription,Utilities,DTH,"Delhi, DL",true,"[""subscription""]","[""template: ambig_2"", ""no merchant name""]",ambig_2
1094,2025-11-01T11:33:19,661.87,INR,CARD,59xxxxx040@okhdfc,01a1447f-4b05-4381-9503-55c626d51465,ec3241d3d4ee,ICICI: Rs 661.87 spent via UPI to BSNL 59xxxxx040@okhdfc. RRN REF#6417826825034.,Utilities,Mobile,"Delhi, DL",false,"[""bsnl""]","[""template: bank_icici""]",bank_icici
1176,2025-11-07T22:24:26,3100.0,INR,Paytm,user08xxx@okhdfc,,fa75122485a8,UPI txn to user08xxx@okhdfc Rs 31000 RRN 454073938739 Note: loan,Financial,EMI,"Chennai, TN",true,"[""loan""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1159,2025-11-08T20:08:22,11800.0,INR,IMPS,94xxxxx412@okhdfc,86ce9a6c-1f48-444d-b46a-62d53ebb7025,f6e6b0b8236b,PhonePe: Rs 11800.0 paid to SBI Cards. UPI Ref 62549043821033.,Financial,EMI,"Pune, MH",false,"[""sbi""]","[""template: phonepe_sms""]",phonepe_sms
1350,2025-11-08T16:18:53,2559.89,INR,UPI,user24xxx@icici,,1018de730132,UPI txn to user24xxx@icici Rs 255989 RRN 038779524195495 Note: diesel,Transport,Fuel,"Mumbai, MH",true,"[""diesel""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1326,2025-11-03T13:34:30,631.42,INR,IMPS,94xxxxx747@okaxis,bcc421a2-ef28-4525-a598-1e3c31b34aea,d675c738d024,debited rs 631.42 from a/c xx7923 to hsr restaurant. upi:ref#329212218149.,Food,Restaurant,"Kolkata, WB",false,"[""hsr""]","[""template: paytm_sms""]",paytm_sms
1069,2025-11-09T13:05:02,176.35,INR,Paytm,72xxxxx902@icici,,efc66761510e,upi  570564545011057  rs  17635  note:  recharge,Utilities,Mobile,"Chennai, TN",true,"[""recharge""]","[""template: ambig_3"", ""no merchant name""]",ambig_3
1155,2025-11-09T16:21:20,479.49,INR,CARD,user75xxx@okaxis,,ba4cfaf5e412,UPI  txn  to  user75xxx@okaxis  Rs  479.49  RRN  21495655013883.  Note:  dth,Utilities,DTH,"Kolkata, WB",true,"[""dth""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1267,2025-11-03T07:34:38,33100.0,INR,GPay,user41xxx@icici,,06d04480be52,UPI txn to user41xxx@icici Rs 331000 RRN 880250792147 Note: kiraya,Housing,Rent,"Bengaluru, KA",true,"[""kiraya""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1219,2025-11-08T11:57:25,1722.86,INR,IMPS,13xxxxx777@axl,eeab8fe6-f53a-4a92-98f2-1eba73fe4bc8,542e5f2e6584,Paid  Rs  1722.86  to  College  Fee  via  UPI  13xxxxx777@axl.  UTR  00979813872795.,Financial,Fees,"Chennai, TN",false,"[""fee""]","[""template: upi_generic_2""]",upi_generic_2
1169,2025-11-08T08:40:09,14900.0,INR,GPay,90xxxxx530@okaxis,c1fce862-6e01-4c50-8ce2-2b27fd22b12c,d1b60f8ed863,Paid Rs 14900.0 to Bajaj Finserv via UPI 90xxxxx530@okaxis. UTR 932433191271463.,Financial,EMI,"Pune, MH",false,"[""bajaj""]","[""template: upi_generic_2""]",upi_generic_2
1125,2025-11-02T20:42:56,1498.88,INR,UPI,user16xxx@ybl,406c1c4e-1732-4b16-9c10-837764299c68,be5f327207ff,ICICI: Rs 1498.88 spent via UPI to TSSPDCL user16xxx@ybl. RRN REF#6939004749450.,Utilities,Electricity,"Mumbai, MH",false,"[""tsspdcl""]","[""template: bank_icici""]",bank_icici
1135,2025-11-08T16:07:01,312.97,INR,IMPS,39xxxxx628@axl,dbb84f6b-6edf-45d5-892d-c329821d9889,a289ff9a7f54,hdfc  acct  xx1543  debited  rs  312.97  via  upi  to  dish  tv.  refno  ref#23285235400922.,Utilities,DTH,"Bengaluru, KA",false,[],"[""template: bank_hdfc""]",bank_hdfc
1247,2025-11-04T21:32:38,33500.0,INR,IMPS,02xxxxx899@paytm,,2e693f55a8b8,UPI  629569521928228  Rs  33500.0.  Note:  house,Housing,Rent,"Kolkata, WB",true,"[""house""]","[""template: ambig_3"", ""no merchant name""]",ambig_3
1041,2025-11-05T22:48:44,555.93,INR,CARD,16xxxxx590@okhdfc,0bd68029-8ed3-415e-b11e-867ee216a830,5d0d140881eb,Paid Rs 555.93 to Hathway via UPI 16xxxxx590@okhdfc. UTR 4916045508506.,Utilities,Internet,"Hyderabad, TS",false,"[""hathway""]","[""template: upi_generic_2""]",upi_generic_2
1128,2025-11-03T14:37:12,1519.4,INR,GPay,44xxxxx401@axl,f1b5c6a9-545b-4087-afae-8765497c7a6f,d08d19a5ea2c,PhonePe: Rs 1519.4 paid to MSEDCL. UPI Ref REF#127182533295.,Utilities,Electricity,"Pune, MH",false,"[""msedcl""]","[""template: phonepe_sms""]",phonepe_sms
1099,2025-11-03T16:31:38,2566.23,INR,GPay,85xxxxx475@icici,068f91b9-f89b-4a28-95be-232d6a895e18,d08d19a5ea2c,PhonePe:  Rs  256623  paid  to  MSEDCL  UPI  Ref  REF#606148158462,Utilities,Electricity,"Delhi, DL",false,"[""msedcl""]","[""template: phonepe_sms""]",phonepe_sms
1045,2025-11-08T10:32:50,595.42,INR,PhonePe,user48xxx@okaxis,733e8e39-c777-4be5-bb8e-8d2ea65254ed,5d0d140881eb,MONEY SENT TO HATHWAY (USER48XXX@OKAXIS) ON GPAY. RS 595.42. REF REF#75804554249845.,Utilities,Internet,"Mumbai, MH",false,"[""hathway""]","[""template: gpay_sms""]",gpay_sms
1406,2025-11-07T11:20:01,83931.84,INR,IMPS,user98xxx@ybl,e86e54bd-743e-453d-a6f0-d50ab04571c6,1bf109bb85ae,Debited Rs 8393184 from a/c XX2215 to Tech Corp UPI:REF#262062777127982,Income,Salary,"Delhi, DL",false,"[""tech""]","[""template: paytm_sms""]",paytm_sms
1240,2025-11-02T14:12:38,15700.0,INR,UPI,78xxxxx433@okhdfc,,da49c6beff12,UPI txn to 78xxxxx433@okhdfc Rs 15700.0 RRN 247985857649116. Note: house,Housing,Rent,"Chennai, TN",true,"[""house""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1367,2025-11-03T06:48:21,584.19,INR,UPI,user33xxx@paytm,e980c285-50d3-4888-8ddb-6eb4e8c070cb,a8a621370781,ICICI:  Rs  584.19  spent  via  UPI  to  Namma  Metro  user33xxx@paytm.  RRN  340159346810.,Transport,Metro,"Bengaluru, KA",false,"[""metro""]","[""template: bank_icici""]",bank_icici
1380,2025-11-07T08:06:50,4975.61,INR,PhonePe,user17xxx@paytm,fd62df2d-03ea-4494-b341-cbda95825ea1,b3b3a6ac74ec,HDFC  Acct  XX6331  debited  Rs  497561  via  UPI  to  Amazon  RefNo  91465684611752,Shopping,Online,"Pune, MH",false,"[""amazon""]","[""template: bank_hdfc""]",bank_hdfc
1239,2025-11-02T12:54:58,19400.0,INR,IMPS,user42xxx@okhdfc,,56ce9a21ada1,PAID  TO  USER42XXX@OKHDFC  RS  19400.0.  REF  45087434228721.  NOTE:  HOUSE,Housing,Rent,"Mumbai, MH",true,"[""house""]","[""template: ambig_2"", ""no merchant name""]",ambig_2
1286,2025-11-07T11:21:18,1114.82,INR,Paytm,user71xxx@okaxis,,1ebca51b2bbc,Paid to user71xxx@okaxis Rs 1114.82. Ref 505386137450566. Note: food,Food,Delivery,"Bengaluru, KA",true,"[""food""]","[""template: ambig_2"", ""no merchant name""]",ambig_2
1407,2025-11-09T16:07:30,109106.52,INR,UPI,57xxxxx498@okhdfc,,9a1be6da4090,UPI  TXN  TO  57XXXXX498@OKHDFC  RS  10910652  RRN  5380542678369  NOTE:  SALARY,Income,Salary,"Delhi, DL",true,"[""salary""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1199,2025-11-05T20:25:08,11700.0,INR,PhonePe,50xxxxx210@paytm,,4a8891b0e317,UPI txn to 50xxxxx210@paytm Rs 11700.0 RRN 315090471242. Note: emi,Financial,EMI,"Mumbai, MH",true,"[""emi""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1306,2025-11-10T18:55:01,832.63,INR,Paytm,67xxxxx969@ybl,63e9c60b-5785-4df8-a3d2-4f83dca55962,ef4562486346,Debited  Rs  83263  from  a/c  XX9813  to  Dominos  UPI:REF#5362160767322,Food,Restaurant,"Delhi, DL",false,"[""dominos""]","[""template: paytm_sms""]",paytm_sms
1281,2025-11-08T22:58:20,636.99,INR,GPay,50xxxxx334@axl,9d88ce3f-33e8-4379-8b76-eb56a94a2b9d,39543e8bccc0,PhonePe:  Rs  636.99  paid  to  Zomato.  UPI  Ref  REF#42174679546477.,Food,Delivery,"Hyderabad, TS",false,"[""zomato""]","[""template: phonepe_sms""]",phonepe_sms
1310,2025-11-07T19:12:30,900.62,INR,GPay,88xxxxx650@okaxis,7bb75717-8f85-4ee0-bd6e-24b657b4adfe,d675c738d024,HDFC Acct XX2591 debited Rs 90062 via UPI to HSR Restaurant RefNo REF#599466240327567,Food,Restaurant,"Mumbai, MH",false,"[""hsr""]","[""template: bank_hdfc""]",bank_hdfc
1060,2025-11-05T18:52:46,741.99,INR,Paytm,57xxxxx584@paytm,,a774041c2d1e,Paid to 57xxxxx584@paytm Rs 741.99. Ref 232381090094. Note: recharge,Utilities,Mobile,"Bengaluru, KA",true,"[""recharge""]","[""template: ambig_2"", ""no merchant name""]",ambig_2
1340,2025-11-05T16:01:37,2666.5,INR,IMPS,83xxxxx120@ybl,,8d6fd4cc1333,Paid to 83xxxxx120@ybl Rs 2666.5. Ref 633192814278.,Transport,Fuel,"Bengaluru, KA",true,[],"[""template: ambig_2"", ""no merchant name""]",ambig_2
1317,2025-11-09T21:09:36,1444.66,INR,Paytm,user67xxx@okaxis,23457373-c5c6-438d-9de2-b01ceef26522,7ade346b1ff4,UPI  txn  to  user67xxx@okaxis  of  Rs  1444.66  on  18-Nov.  Ref  995205995443.,Food,Restaurant,"Kolkata, WB",false,[],"[""template: upi_generic_1""]",upi_generic_1
1246,2025-11-03T08:01:39,25600.0,INR,GPay,user65xxx@icici,,0c20ad573c39,UPI txn to user65xxx@icici Rs 256000 RRN 94835373399913 Note: house,Housing,Rent,"Chennai, TN",true,"[""house""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1150,2025-11-05T18:10:48,589.5,INR,CARD,user96xxx@ybl,,eb6d45739f10,UPI 03374279899359 Rs 589.5. Note: subscription,Utilities,DTH,"Delhi, DL",true,"[""subscription""]","[""template: ambig_3"", ""no merchant name""]",ambig_3
1095,2025-11-03T20:11:45,596.19,INR,CARD,18xxxxx673@okhdfc,,6142893b0454,UPI 19466703081956 Rs 596.19. Note: prepaid,Utilities,Mobile,"Hyderabad, TS",true,"[""prepaid""]","[""template: ambig_3"", ""no merchant name""]",ambig_3
1208,2025-11-09T14:38:11,2022.33,INR,CARD,user37xxx@okhdfc,,745855f63847,UPI 137817749240 Rs 2022.33.,Financial,Insurance,"Mumbai, MH",true,[],"[""template: ambig_3"", ""no merchant name""]",ambig_3
1209,2025-11-07T11:34:00,2684.56,INR,CARD,user23xxx@paytm,37b99dac-0af3-455f-9830-88bcde4759b1,901fa3f629ea,HDFC Acct XX2848 debited Rs 2684.56 via UPI to LIC. RefNo 064807346344488.,Financial,Insurance,"Hyderabad, TS",false,"[""lic""]","[""template: bank_hdfc""]",bank_hdfc
1161,2025-11-04T14:38:18,3300.0,INR,IMPS,user37xxx@ybl,,4ed45f55fac3,UPI 24526139933718 Rs 3300.0. Note: emi,Financial,EMI,"Hyderabad, TS",true,"[""emi""]","[""template: ambig_3"", ""no merchant name""]",ambig_3
1327,2025-11-04T14:46:42,558.18,INR,UPI,98xxxxx793@icici,,227b623d9b01,Paid to 98xxxxx793@icici Rs 558.18. Ref 181569141717476.,Food,Restaurant,"Hyderabad, TS",true,[],"[""template: ambig_2"", ""no merchant name""]",ambig_2
1023,2025-11-07T17:34:39,492.08,INR,IMPS,user53xxx@paytm,669fdfb0-7f07-42e2-9acd-451164018684,e16252d5fde7,PhonePe:  Rs  49208  paid  to  Airtel  Xstream  UPI  Ref  REF#97326677410375,Utilities,Internet,"Hyderabad, TS",false,[],"[""template: phonepe_sms""]",phonepe_sms
1404,2025-11-02T13:42:30,170.72,INR,CARD,user89xxx@paytm,39e2d1d6-5923-4bdb-a2f5-e0002e23d2f6,8ec1ac814c02,PhonePe: Rs 170.72 paid to Koramangala Medicals. UPI Ref REF#5156537073398.,Shopping,Pharmacy,"Hyderabad, TS",false,"[""medicals"", ""koramangala""]","[""template: phonepe_sms""]",phonepe_sms
1013,2025-11-06T08:58:55,1144.12,INR,CARD,user95xxx@okhdfc,edb92178-40b7-4fbf-af06-2f1029930225,5d0d140881eb,upi txn to user95xxx@okhdfc of rs 1144.12 on 18-nov. ref 8838963172234.,Utilities,Internet,"Bengaluru, KA",false,[],"[""template: upi_generic_1""]",upi_generic_1
1313,2025-11-03T22:15:09,1369.68,INR,CARD,user34xxx@okaxis,1d3d80fd-3e4f-4819-b16a-b8cc5b123cfc,ef4562486346,Money sent to Dominos (user34xxx@okaxis) on GPay. Rs 1369.68. Ref REF#5321939738388.,Food,Restaurant,"Bengaluru, KA",false,"[""dominos""]","[""template: gpay_sms""]",gpay_sms
1074,2025-11-06T14:45:03,464.05,INR,IMPS,user93xxx@jiopay,eb26226c-e034-4949-b763-0f288402a348,4df096099839,ICICI: Rs 464.05 spent via UPI to Jio user93xxx@jiopay. RRN 958960440520.,Utilities,Mobile,"Mumbai, MH",false,"[""jio""]","[""template: bank_icici""]",bank_icici
1160,2025-11-06T08:22:31,10800.0,INR,IMPS,user87xxx@ybl,,30cbeabd52e2,Paid to user87xxx@ybl Rs 108000 Ref 9867207849694,Financial,EMI,"Delhi, DL",true,[],"[""template: ambig_2"", ""no merchant name""]",ambig_2
1067,2025-11-03T15:41:30,785.76,INR,CARD,60xxxxx120@icici,85cd8a0a-42ec-48a7-9a76-05f316ce1ce2,fcab294a2428,Debited Rs 78576 from a/c XX7734 to Vi UPI:REF#04038942272640,Utilities,Mobile,"Pune, MH",false,"[""vi""]","[""template: paytm_sms""]",paytm_sms
1320,2025-11-02T12:01:23,360.45,INR,UPI,94xxxxx392@axl,6401b680-a9bf-4a9a-81c9-68392ad44db7,ef4562486346,phonepe: rs 36045 paid to dominos upi ref ref#941473515278,Food,Restaurant,"Bengaluru, KA",false,"[""dominos""]","[""template: phonepe_sms""]",phonepe_sms
1066,2025-11-02T20:02:06,599.11,INR,UPI,user25xxx@jiopay,,7c6f1cd6cffa,UPI 966705285459 Rs 59911 Note: prepaid,Utilities,Mobile,"Kolkata, WB",true,"[""prepaid""]","[""template: ambig_3"", ""no merchant name""]",ambig_3
1038,2025-11-06T14:47:33,747.47,INR,IMPS,user04xxx@paytm,,e0b285636437,Paid to user04xxx@paytm Rs 747.47. Ref 383274958813. Note: bill,Utilities,Internet,"Bengaluru, KA",true,"[""bill""]","[""template: ambig_2"", ""no merchant name""]",ambig_2
1288,2025-11-02T13:58:56,1106.37,INR,CARD,82xxxxx719@axl,270cbdec-9ab1-438a-805f-5ed9ffc2dfa0,39543e8bccc0,Paid Rs 1106.37 to Zomato via UPI 82xxxxx719@axl. UTR 21694594373239.,Food,Delivery,"Hyderabad, TS",false,"[""zomato""]","[""template: upi_generic_2""]",upi_generic_2
1272,2025-11-01T22:14:09,33500.0,INR,CARD,user65xxx@paytm,c6676b21-08d4-422e-8368-9e574e338191,c602a2b27973,UPI txn to user65xxx@paytm of Rs 33500.0 on 18-Nov. Ref REF#891406038670690.,Housing,Rent,"Chennai, TN",false,[],"[""template: upi_generic_1""]",upi_generic_1
1303,2025-11-03T15:59:05,244.1,INR,CARD,28xxxxx765@axl,b7cf53e4-2d88-439b-a546-30e4e19eaa0f,39543e8bccc0,UPI txn to 28xxxxx765@axl of Rs 244.1 on 18-Nov. Ref 52714885918802.,Food,Delivery,"Pune, MH",false,[],"[""template: upi_generic_1""]",upi_generic_1
1276,2025-11-04T21:57:57,1031.17,INR,GPay,user53xxx@paytm,b7229db2-91ae-4e9c-bad8-88490575abcc,c83242757879,HDFC  Acct  XX3970  debited  Rs  103117  via  UPI  to  Swiggy  RefNo  REF#648469958294,Food,Delivery,"Chennai, TN",false,"[""swiggy""]","[""template: bank_hdfc""]",bank_hdfc
1243,2025-11-04T18:57:58,8100.0,INR,IMPS,02xxxxx967@okaxis,,d5f66e8e204e,UPI  3906770802808  Rs  8100.0.  Note:  rentt,Housing,Rent,"Chennai, TN",true,"[""rent""]","[""template: ambig_3"", ""no merchant name""]",ambig_3
1223,2025-11-10T16:01:06,807.56,INR,GPay,13xxxxx111@paytm,786f08e7-78a5-43ad-903a-be1c3cd27e42,12812ea78dbc,Money  sent  to  Udemy  (13xxxxx111@paytm)  on  GPay.  Rs  807.56.  Ref  36263919828977.,Financial,Fees,"Mumbai, MH",false,"[""udemy""]","[""template: gpay_sms""]",gpay_sms
1335,2025-11-10T09:23:14,37.05,INR,GPay,83xxxxx578@okhdfc,,96a87c8f7be9,paid to 83xxxxx578@okhdfc rs 37.05. ref 68502985712787. note: coffee,Food,Canteen,"Chennai, TN",true,"[""coffee""]","[""template: ambig_2"", ""no merchant name""]",ambig_2
1037,2025-11-03T09:36:43,689.85,INR,IMPS,57xxxxx708@paytm,5d7d6917-b23b-4838-949d-a36b1b20199e,acf313bfb3da,Debited  Rs  68985  from  a/c  XX1247  to  ACT  Fibernet  UPI:REF#52316098434754,Utilities,Internet,"Kolkata, WB",false,"[""fiber""]","[""template: paytm_sms""]",paytm_sms
1420,2025-11-07T23:23:01,540.5,INR,IMPS,user99xxx@okaxis,,5f4bae5d954c,UPI  3897642076813  Rs  5405,Unknown,Misc,"Chennai, TN",true,[],"[""template: ambig_3"", ""no merchant name""]",ambig_3
1353,2025-11-04T20:50:33,1646.44,INR,CARD,44xxxxx242@okaxis,d35adf71-2878-472c-b1b4-f669b827f463,305dc307c910,Debited  Rs  1646.44  from  a/c  XX3625  to  HPCL.  UPI:REF#952742544949073.,Transport,Fuel,"Chennai, TN",false,"[""hpcl""]","[""template: paytm_sms""]",paytm_sms
1415,2025-11-05T15:11:22,4366.69,INR,CARD,user44xxx@okhdfc,,28f422620742,Paid  to  user44xxx@okhdfc  Rs  436669  Ref  670082038823,Transfers,P2P,"Bengaluru, KA",true,[],"[""template: ambig_2"", ""no merchant name""]",ambig_2
1393,2025-11-06T10:51:12,2094.56,INR,CARD,66xxxxx692@axl,,a8490cbb5031,UPI 9068026454564 Rs 2094.56. Note: order,Shopping,Online,"Hyderabad, TS",true,"[""order""]","[""template: ambig_3"", ""no merchant name""]",ambig_3
1093,2025-11-09T12:37:48,542.73,INR,CARD,00xxxxx497@okhdfc,490bb465-b9b2-4c50-a55c-a60769649c00,00a6de869933,PhonePe: Rs 54273 paid to Airtel UPI Ref 284703135579,Utilities,Mobile,"Pune, MH",false,"[""airtel""]","[""template: phonepe_sms""]",phonepe_sms
1028,2025-11-09T16:02:05,797.72,INR,IMPS,user52xxx@ybl,f88c69ec-336b-44c6-b958-95446d045e31,e16252d5fde7,Paid  Rs  79772  to  Airtel  Xstream  via  UPI  user52xxx@ybl  UTR  209673899035,Utilities,Internet,"Bengaluru, KA",false,[],"[""template: upi_generic_2""]",upi_generic_2
1114,2025-11-10T19:21:47,2507.2,INR,Paytm,43xxxxx595@axl,9b864efa-8fa1-4e0f-b805-6b441b86277c,4068d7747861,ICICI: RS 2507.2 SPENT VIA UPI TO BESCOM 43XXXXX595@AXL. RRN 59886636914546.,Utilities,Electricity,"Bengaluru, KA",false,"[""bescom""]","[""template: bank_icici""]",bank_icici
1079,2025-11-02T19:47:26,650.6,INR,Paytm,72xxxxx474@icici,,e7c24d2d1e08,UPI  txn  to  72xxxxx474@icici  Rs  650.6  RRN  64313014348264.,Utilities,Mobile,"Hyderabad, TS",true,[],"[""template: ambig_1"", ""no merchant name""]",ambig_1
1116,2025-11-06T13:47:15,2178.31,INR,IMPS,83xxxxx998@okhdfc,563b0b3f-577b-447d-b644-1b37133d1b8a,be5f327207ff,PhonePe: Rs 217831 paid to TSSPDCL UPI Ref 265620760799997,Utilities,Electricity,"Delhi, DL",false,"[""tsspdcl""]","[""template: phonepe_sms""]",phonepe_sms
1021,2025-11-09T23:00:14,894.92,INR,GPay,15xxxxx305@jiopay,ab395dba-df2a-4e19-ac77-030ed866ad0b,c286a468dc6f,debited rs 894.92 from a/c xx3416 to jiofiber. upi:40838920146039.,Utilities,Internet,"Delhi, DL",false,"[""fiber"", ""jiofiber""]","[""template: paytm_sms""]",paytm_sms
1302,2025-11-05T13:20:34,231.14,INR,GPay,user97xxx@okhdfc,f7bba24e-c97f-463a-a176-5b3497e83d3c,39543e8bccc0,Debited Rs 231.14 from a/c XX6582 to Zomato. UPI:755729150503.,Food,Delivery,"Hyderabad, TS",false,"[""zomato""]","[""template: paytm_sms""]",paytm_sms
1375,2025-11-09T16:25:19,717.27,INR,UPI,18xxxxx187@icici,a6370852-d6e4-42b6-bb4b-8ec4e6df28c6,5df1923a8d0f,ICICI: Rs 71727 spent via UPI to Rapido 18xxxxx187@icici RRN REF#413742059806517,Transport,RideHailing,"Kolkata, WB",false,"[""rapido""]","[""template: bank_icici""]",bank_icici
1266,2025-11-04T16:35:35,8800.0,INR,IMPS,05xxxxx629@paytm,,afffa62d2795,upi txn to 05xxxxx629@paytm rs 8800.0 rrn 37310758028543. note: house,Housing,Rent,"Mumbai, MH",true,"[""house""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1410,2025-11-03T14:09:49,-1305.57,INR,UPI,user74xxx@axl,38034e61-eb5c-4aa6-b915-cdf6debef38a,6511d19a1c96,ICICI: Rs -130557 spent via UPI to Swiggy Refund user74xxx@axl RRN REF#36901512754624,Income,Refund,"Chennai, TN",false,"[""refund"", ""swiggy""]","[""template: bank_icici""]",bank_icici
1294,2025-11-04T11:17:39,989.72,INR,IMPS,user49xxx@ybl,,a1bb194c9bc7,UPI txn to user49xxx@ybl Rs 989.72 RRN 005006663843. Note: food,Food,Delivery,"Pune, MH",true,"[""food""]","[""template: ambig_1"", ""no merchant name""]",ambig_1
1017,2025-11-08T14:44:24,625.43,INR,PhonePe,92xxxxx437@okaxis,ecee8745-888c-4191-9a2f-36f39d1a42d0,e16252d5fde7,Debited Rs 62543 from a/c XX5371 to Airtel Xstream UPI:7089693049183,Utilities,Internet,"Delhi, DL",false,"[""airtel""]","[""template: paytm_sms""]",paytm_sms
1216,2025-11-03T07:45:54,914.36,INR,UPI,06xxxxx296@paytm,,3b727df4855d,UPI  9815227349002  Rs  91436  Note:  premium,Financial,Insurance,"Hyderabad, TS",true,"[""premium""]","[""template: ambig_3"", ""no merchant name""]",ambig_3
